IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,44436,172.217.215.95,443,10183,Google,com.google.android.googlequicksearchbox,TLS,Closed,geller-pa.googleapis.com,4902,3424,14,15,2025-09-17T22:02:50.432-05:00,2025-09-17T22:02:50.825-05:00
6,10.215.173.1,44440,172.217.215.95,443,10183,Google,com.google.android.googlequicksearchbox,TLS,Closed,geller-pa.googleapis.com,4819,1609,12,13,2025-09-17T22:02:50.434-05:00,2025-09-17T22:02:50.826-05:00
6,10.215.173.1,44454,172.217.215.95,443,10183,Google,com.google.android.googlequicksearchbox,TLS,Closed,geller-pa.googleapis.com,4892,1641,14,15,2025-09-17T22:02:50.439-05:00,2025-09-17T22:02:50.818-05:00
6,10.215.173.1,44470,172.217.215.95,443,10183,Google,com.google.android.googlequicksearchbox,TLS,Closed,geller-pa.googleapis.com,4821,1599,12,14,2025-09-17T22:02:50.441-05:00,2025-09-17T22:02:50.830-05:00
6,10.215.173.1,43622,172.64.155.209,443,10323,ChatGPT,com.openai.chatgpt,HTTPS,Closed,ab.chatgpt.com,4730,5807,10,10,2025-09-17T22:02:52.332-05:00,2025-09-17T22:02:54.462-05:00
6,10.215.173.1,57688,172.64.155.214,443,10323,ChatGPT,com.openai.chatgpt,HTTPS,Closed,android.chat.openai.com,5001,6008,9,10,2025-09-17T22:02:52.373-05:00,2025-09-17T22:02:52.749-05:00
17,10.215.173.1,41599,10.215.173.2,53,10323,ChatGPT,com.openai.chatgpt,DNS,Closed,0.datadog.pool.ntp.org,68,132,1,1,2025-09-17T22:02:52.635-05:00,2025-09-17T22:02:52.689-05:00
17,10.215.173.1,58665,216.229.0.50,123,10323,ChatGPT,com.openai.chatgpt,NTP,Closed,0.datadog.pool.ntp.org,76,76,1,1,2025-09-17T22:02:52.699-05:00,2025-09-17T22:02:52.746-05:00
6,10.215.173.1,57702,172.64.155.214,443,10323,ChatGPT,com.openai.chatgpt,HTTPS,Error,android.chat.openai.com,1063,3114,8,7,2025-09-17T22:02:52.936-05:00,2025-09-17T22:02:53.058-05:00
6,10.215.173.1,57704,172.64.155.214,443,10323,ChatGPT,com.openai.chatgpt,HTTPS,Closed,android.chat.openai.com,21042,9219,21,22,2025-09-17T22:02:52.942-05:00,2025-09-17T22:02:54.458-05:00
17,10.215.173.1,54893,142.251.15.100,443,10181,Google Play services,com.google.android.gms,QUIC,Closed,android.apis.google.com,0,0,0,0,2025-09-17T22:02:54.305-05:00,2025-09-17T22:02:58.306-05:00
6,10.215.173.1,59006,142.251.15.100,443,10181,Google Play services,com.google.android.gms,HTTPS,Error,android.apis.google.com,2119,1638,6,5,2025-09-17T22:02:54.308-05:00,2025-09-17T22:02:54.485-05:00
17,10.215.173.1,48518,10.215.173.2,53,10181,Google Play services,com.google.android.gms,DNS,Closed,app-measurement.com,65,81,1,1,2025-09-17T22:03:00.163-05:00,2025-09-17T22:03:00.367-05:00
17,10.215.173.1,12900,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,chat.com,54,86,1,1,2025-09-17T22:03:04.894-05:00,2025-09-17T22:03:04.991-05:00
17,10.215.173.1,26169,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,accounts.google.com,65,81,1,1,2025-09-17T22:03:05.171-05:00,2025-09-17T22:03:05.230-05:00
17,10.215.173.1,56200,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,accounts.google.com,65,115,1,1,2025-09-17T22:03:05.174-05:00,2025-09-17T22:03:05.236-05:00
17,10.215.173.1,53925,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,accounts.google.com,65,81,1,1,2025-09-17T22:03:05.193-05:00,2025-09-17T22:03:05.230-05:00
17,10.215.173.1,41159,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,accounts.google.com,65,115,1,1,2025-09-17T22:03:05.194-05:00,2025-09-17T22:03:05.236-05:00
17,10.215.173.1,30420,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,chat.com,54,86,1,1,2025-09-17T22:03:05.200-05:00,2025-09-17T22:03:05.207-05:00
17,10.215.173.1,61606,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,chat.com,54,115,1,1,2025-09-17T22:03:05.201-05:00,2025-09-17T22:03:05.257-05:00
6,10.215.173.1,57432,64.233.176.84,443,10211,Chrome,com.android.chrome,HTTPS,Closed,accounts.google.com,2307,5384,9,8,2025-09-17T22:03:05.240-05:00,2025-09-17T22:03:05.439-05:00
6,10.215.173.1,60558,172.64.146.196,443,10211,Chrome,com.android.chrome,HTTPS,Closed,chat.com,2817,5037,10,11,2025-09-17T22:03:05.249-05:00,2025-09-17T22:03:05.416-05:00
17,10.215.173.1,56051,10.215.173.2,53,10181,Google Play services,com.google.android.gms,DNS,Closed,google-ohttp-relay-safebrowsing.fastly-edge.com,93,109,1,1,2025-09-17T22:03:05.397-05:00,2025-09-17T22:03:05.611-05:00
17,10.215.173.1,40717,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,chatgpt.com,57,89,1,1,2025-09-17T22:03:05.400-05:00,2025-09-17T22:03:05.467-05:00
17,10.215.173.1,33727,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,chatgpt.com,57,118,1,1,2025-09-17T22:03:05.404-05:00,2025-09-17T22:03:05.581-05:00
6,10.215.173.1,39508,172.64.155.209,443,10211,Chrome,com.android.chrome,HTTPS,Closed,chatgpt.com,31811,84432,29,35,2025-09-17T22:03:05.485-05:00,2025-09-17T22:03:12.168-05:00
17,10.215.173.1,41656,146.75.33.91,443,10181,Google Play services,com.google.android.gms,QUIC,Closed,google-ohttp-relay-safebrowsing.fastly-edge.com,0,0,0,0,2025-09-17T22:03:05.617-05:00,2025-09-17T22:03:09.618-05:00
6,10.215.173.1,59572,146.75.33.91,443,10181,Google Play services,com.google.android.gms,HTTPS,Error,google-ohttp-relay-safebrowsing.fastly-edge.com,2143,1654,6,5,2025-09-17T22:03:05.678-05:00,2025-09-17T22:03:05.837-05:00
17,10.215.173.1,21782,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,cdn.oaistatic.com,63,95,1,1,2025-09-17T22:03:05.860-05:00,2025-09-17T22:03:05.906-05:00
17,10.215.173.1,40850,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,cdn.oaistatic.com,63,125,1,1,2025-09-17T22:03:05.862-05:00,2025-09-17T22:03:05.918-05:00
17,10.215.173.1,55110,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,ab.chatgpt.com,60,92,1,1,2025-09-17T22:03:05.889-05:00,2025-09-17T22:03:05.896-05:00
17,10.215.173.1,46130,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,ab.chatgpt.com,60,121,1,1,2025-09-17T22:03:05.891-05:00,2025-09-17T22:03:05.947-05:00
6,10.215.173.1,39516,172.64.155.209,443,10211,Chrome,com.android.chrome,HTTPS,Closed,ab.chatgpt.com,2192,3994,8,7,2025-09-17T22:03:05.905-05:00,2025-09-17T22:03:12.159-05:00
17,10.215.173.1,40450,172.64.146.98,443,10211,Chrome,com.android.chrome,QUIC,Closed,cdn.oaistatic.com,0,0,0,0,2025-09-17T22:03:05.924-05:00,2025-09-17T22:03:09.926-05:00
17,10.215.173.1,44292,172.64.146.98,443,10211,Chrome,com.android.chrome,QUIC,Closed,cdn.oaistatic.com,0,0,0,0,2025-09-17T22:03:05.925-05:00,2025-09-17T22:03:09.931-05:00
6,10.215.173.1,42182,172.64.146.98,443,10211,Chrome,com.android.chrome,HTTPS,Closed,cdn.oaistatic.com,3154,106175,18,24,2025-09-17T22:03:06.305-05:00,2025-09-17T22:03:12.168-05:00
6,10.215.173.1,42188,172.64.146.98,443,10211,Chrome,com.android.chrome,HTTPS,Closed,cdn.oaistatic.com,10005,1838677,129,216,2025-09-17T22:03:06.310-05:00,2025-09-17T22:03:12.167-05:00
17,10.215.173.1,44357,64.233.176.84,443,10211,Chrome,com.android.chrome,QUIC,Closed,accounts.google.com,0,0,0,0,2025-09-17T22:03:06.399-05:00,2025-09-17T22:03:10.400-05:00
6,10.215.173.1,57440,64.233.176.84,443,10211,Chrome,com.android.chrome,HTTPS,Closed,accounts.google.com,5624,8575,12,11,2025-09-17T22:03:06.400-05:00,2025-09-17T22:03:12.168-05:00
17,10.215.173.1,3407,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,content-autofill.googleapis.com,77,221,1,1,2025-09-17T22:03:06.963-05:00,2025-09-17T22:03:07.024-05:00
17,10.215.173.1,54441,10.215.173.2,53,10211,Chrome,com.android.chrome,DNS,Closed,content-autofill.googleapis.com,77,134,1,1,2025-09-17T22:03:06.965-05:00,2025-09-17T22:03:07.028-05:00
6,10.215.173.1,39532,172.64.155.209,443,10211,Chrome,com.android.chrome,HTTPS,Closed,chatgpt.com,2884,5675,12,11,2025-09-17T22:03:06.972-05:00,2025-09-17T22:03:12.157-05:00
6,10.215.173.1,39538,172.64.155.209,443,10211,Chrome,com.android.chrome,HTTPS,Closed,ab.chatgpt.com,8560,5911,15,14,2025-09-17T22:03:07.008-05:00,2025-09-17T22:03:12.159-05:00
17,10.215.173.1,55549,64.233.177.95,443,10211,Chrome,com.android.chrome,QUIC,Closed,content-autofill.googleapis.com,0,0,0,0,2025-09-17T22:03:07.048-05:00,2025-09-17T22:03:11.049-05:00
6,10.215.173.1,60670,64.233.177.95,443,10211,Chrome,com.android.chrome,HTTPS,Closed,content-autofill.googleapis.com,3025,6416,13,13,2025-09-17T22:03:07.082-05:00,2025-09-17T22:03:12.160-05:00
6,10.215.173.1,41608,142.251.15.95,443,10181,Google Play services,com.google.android.gms,HTTPS,Error,playgateway-pa.googleapis.com,2061,2057,6,6,2025-09-17T22:03:11.709-05:00,2025-09-17T22:03:11.995-05:00
6,10.215.173.1,55160,142.251.15.95,443,10181,Google Play services,com.google.android.gms,HTTPS,Error,playgateway-pa.googleapis.com,2093,2017,6,5,2025-09-17T22:04:00.122-05:00,2025-09-17T22:04:00.427-05:00
6,10.215.173.1,55172,142.251.15.95,443,10181,Google Play services,com.google.android.gms,HTTPS,Error,playgateway-pa.googleapis.com,2029,2017,6,5,2025-09-17T22:04:01.789-05:00,2025-09-17T22:04:01.979-05:00
17,10.215.173.1,62920,10.215.173.2,53,10183,Google,com.google.android.googlequicksearchbox,DNS,Closed,www.google.com,60,156,1,1,2025-09-17T22:04:01.957-05:00,2025-09-17T22:04:02.009-05:00
17,10.215.173.1,42766,172.253.124.105,443,10183,Google,com.google.android.googlequicksearchbox,QUIC,Closed,www.google.com,0,0,0,0,2025-09-17T22:04:02.016-05:00,2025-09-17T22:04:06.018-05:00
6,10.215.173.1,38722,172.253.124.105,443,10183,Google,com.google.android.googlequicksearchbox,HTTPS,Closed,www.google.com,14816,10252,15,16,2025-09-17T22:04:02.018-05:00,2025-09-17T22:04:02.381-05:00
6,10.215.173.1,38738,172.253.124.105,443,10183,Google,com.google.android.googlequicksearchbox,HTTPS,Closed,www.google.com,2202,5383,8,7,2025-09-17T22:04:02.023-05:00,2025-09-17T22:04:02.253-05:00
6,10.215.173.1,38746,172.253.124.105,443,10183,Google,com.google.android.googlequicksearchbox,HTTPS,Closed,www.google.com,2202,5382,8,7,2025-09-17T22:04:02.028-05:00,2025-09-17T22:04:02.253-05:00
6,10.215.173.1,55188,142.251.15.95,443,10181,Google Play services,com.google.android.gms,HTTPS,Error,playgateway-pa.googleapis.com,2093,2057,6,6,2025-09-17T22:04:02.031-05:00,2025-09-17T22:04:02.181-05:00
6,10.215.173.1,55200,142.251.15.95,443,10181,Google Play services,com.google.android.gms,HTTPS,Error,playgateway-pa.googleapis.com,2125,2057,6,6,2025-09-17T22:04:02.220-05:00,2025-09-17T22:04:02.402-05:00
